L,N,perm_kind,perm_idx,baseline,accounting_model,hall_decomposition_model,gamma_schedule_model,sampling_model,stim_seed,permutation_model,permutation_seed,permutation_sha256,numpy_version,cirq_version,openfermion_version,stim_version,n_ancillas,total_qubits,cnot_depth,total_cnots,n_fswap,n_2q_cnot_cz,total_idle_slots_layered,total_2q_gates_legacy,total_idle_slots_legacy,n_1q_hadamard,n_1q_other,n_1q_s_sdag,n_1q_rz,n_1q_pauli_z,spacetime_volume,p_2q,p_idle,mult_fidelity,mult_fidelity_legacy,stim_fidelity,stim_fidelity_ci_lo,stim_fidelity_ci_hi,stim_shots
13,169,random,10,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7387460115561579444,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,0,169,278,14304,7152,0,18374,7152,9187,0,0,0,0,0,46982,1e-05,1e-05,0.7212412204578027,0.8492592186475239,0.721752,0.720872818614051,0.7226294776901139,1000000
13,169,random,10,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1705123587737876660,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,13,182,422,6266,1418,3430,64272,4848,60192,0,0,0,0,0,76804,0.0001,0.0001,0.0008638143253123531,0.0014969505277575002,0.000985,0.0009254045813530218,0.0010484292951265992,1000000
13,169,random,10,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,398445415347954406,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,13,182,422,6266,1418,3430,64272,4848,60192,0,0,0,0,0,76804,1e-05,1e-05,0.49391910665164795,0.5218353031874717,0.499057,0.49807702524764425,0.5000369819973195,1000000
13,169,random,10,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4252561607159779537,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,0,169,400,6532,1418,3696,54536,5114,50950,0,0,0,0,156,67600,0.0001,0.0001,0.002226987819122879,0.003673243063145312,0.002319,0.002226618093982338,0.0024152055335243585,1000000
13,169,random,10,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1930027653024086545,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,0,169,400,6532,1418,3696,54536,5114,50950,0,0,0,0,156,67600,1e-05,1e-05,0.5429798581310065,0.5708420068108476,0.543162,0.5421855122155909,0.5441381561755866,1000000
13,169,random,10,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5803044035077125477,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,0,169,300,6004,1418,3168,38692,4586,35106,0,0,0,0,156,50700,0.0001,0.0001,0.01144933653846836,0.018884789425614956,0.011516,0.011308754160673232,0.011726998807310238,1000000
13,169,random,10,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3597560578202361383,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,0,169,300,6004,1418,3168,38692,4586,35106,0,0,0,0,156,50700,1e-05,1e-05,0.6395680612262455,0.67238648007902,0.639612,0.6386704611537106,0.6405524662228952,1000000
13,169,random,10,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,1095722376358143447,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,0,169,140,4656,1418,1820,14348,3238,10762,0,0,0,0,74,23660,0.0001,0.0001,0.14949459714019206,0.2465797016075255,0.149163,0.14846611241016602,0.1498625830312986,1000000
13,169,random,10,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,8895893336870719026,build_benchmark_permutation_raster_v1,10,fdfb8a4f7b5a23509cd7bac927e5b2845f6a28f0a2ae257c124f6cea8d56e225,2.5.2,1.7.0,1.8.1,1.16.0,0,169,140,4656,1418,1820,14348,3238,10762,0,0,0,0,74,23660,1e-05,1e-05,0.8269252704902745,0.8693576268447508,0.826527,0.825783594543866,0.8272678967856829,1000000
13,169,random,11,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5144481840139516725,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,0,169,324,14262,7131,0,26232,7131,13116,0,0,0,0,0,54756,0.0001,0.0001,0.017429301697625608,0.13202008066057833,0.017459,0.01720414316997597,0.01771756413860264,1000000
13,169,random,11,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4488923698640186120,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,0,169,324,14262,7131,0,26232,7131,13116,0,0,0,0,0,54756,1e-05,1e-05,0.667015480152324,0.8167101567583963,0.667331,0.666406884250891,0.6682538301637355,1000000
13,169,random,11,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7959088792282790413,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,13,182,420,6400,1485,3430,63640,4915,59876,0,0,0,0,0,76440,0.0001,0.0001,0.0009079236912686137,0.001534694444680463,0.001005,0.0009447843759605946,0.0010690493468612616,1000000
13,169,random,11,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8507320964741579230,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,13,182,420,6400,1485,3430,63640,4915,59876,0,0,0,0,0,76440,1e-05,1e-05,0.49638497103820167,0.5231362986645647,0.501721,0.500741019076235,0.5027009677015143,1000000
13,169,random,11,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1835276833357409705,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,0,169,398,6666,1485,3696,53930,5181,50647,0,0,0,0,156,67262,0.0001,0.0001,0.0023346273349319777,0.0037609670571083355,0.002301,0.0022089838289809384,0.0023968399368177475,1000000
13,169,random,11,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8012088763938280547,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,0,169,398,6666,1485,3696,53930,5181,50647,0,0,0,0,156,67262,1e-05,1e-05,0.545548793824974,0.572190791630919,0.545503,0.5445269116496071,0.5464787387559288,1000000
13,169,random,11,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4931773319081252632,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,0,169,298,6138,1485,3168,38086,4653,34803,0,0,0,0,156,50362,0.0001,0.0001,0.01200273024397212,0.01933579392629373,0.012126,0.011913351371779596,0.01234239690964204,1000000
13,169,random,11,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5722305187110027987,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,0,169,298,6138,1485,3168,38086,4653,34803,0,0,0,0,156,50362,1e-05,1e-05,0.6425939731391868,0.6739751940607022,0.642502,0.6415621156840255,0.6434407894890332,1000000
13,169,random,11,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,7681066225736054319,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,0,169,138,4790,1485,1820,13742,3305,10459,0,0,0,0,74,23322,0.0001,0.0001,0.15672028823471465,0.2524684913999169,0.156361,0.15565046669117283,0.1570741734488622,1000000
13,169,random,11,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,1036835109066499869,build_benchmark_permutation_raster_v1,11,7f99960e62b739494132d6c6f2d1da4e9894237f8120abd114717e818c8c8b19,2.5.2,1.7.0,1.8.1,1.16.0,0,169,138,4790,1485,1820,13742,3305,10459,0,0,0,0,74,23322,1e-05,1e-05,0.8308376031703822,0.8714117440195756,0.83082,0.8300839177633458,0.8315535405835638,1000000
13,169,random,12,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,4212420786346816335,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,0,169,324,13822,6911,0,27112,6911,13556,0,0,0,0,0,54756,0.0001,0.0001,0.016679002539242205,0.12914721266540058,0.016616,0.016367312897044687,0.016868400888208717,1000000
13,169,random,12,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7419296097742445580,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,0,169,324,13822,6911,0,27112,6911,13556,0,0,0,0,0,54756,1e-05,1e-05,0.6640870446800691,0.8149153604393949,0.664169,0.6632427188264757,0.6650940198814433,1000000
13,169,random,12,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6679028743510796305,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,13,182,422,6268,1419,3430,64268,4849,60190,0,0,0,0,0,76804,0.0001,0.0001,0.0008639871140953011,0.0014971002377812783,0.001014,0.0009535073018442767,0.0010783263518315848,1000000
13,169,random,12,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8153195357213783168,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,13,182,422,6268,1419,3430,64268,4849,60190,0,0,0,0,0,76804,1e-05,1e-05,0.4939289851819587,0.5218405215926876,0.498542,0.4975620296495062,0.49952198155214494,1000000
13,169,random,12,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,57809164393805810,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,0,169,400,6534,1419,3696,54532,5115,50948,0,0,0,0,156,67600,0.0001,0.0001,0.0022274332835052475,0.003673610424187731,0.002286,0.002194289709283288,0.002381534171758721,1000000
13,169,random,12,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2135829245895197264,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,0,169,400,6534,1419,3696,54532,5115,50948,0,0,0,0,156,67600,1e-05,1e-05,0.5429907178910652,0.5708477152880005,0.542894,0.5419174678743802,0.5438702025758112,1000000
13,169,random,12,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8114434376686548999,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,0,169,300,6006,1419,3168,38688,4587,35104,0,0,0,0,156,50700,0.0001,0.0001,0.011451626749301952,0.018886678093424297,0.011336,0.01113037659712521,0.011545377753778148,1000000
13,169,random,12,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,364267595420151605,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,0,169,300,6006,1419,3168,38688,4587,35104,0,0,0,0,156,50700,1e-05,1e-05,0.6395808527793432,0.6723932040110602,0.639457,0.6385153734624953,0.6403975551049583,1000000
13,169,random,12,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,9205186510646361830,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,0,169,140,4658,1419,1820,14344,3239,10760,0,0,0,0,74,23660,0.0001,0.0001,0.14952450054505603,0.24660436204372985,0.149791,0.14909289998187844,0.15049179063473242,1000000
13,169,random,12,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,6955014533741319048,build_benchmark_permutation_raster_v1,12,a503bd88acad01db7dcdea6952ff4174b28c4abaeb4877ddefe17170a82a0d1c,2.5.2,1.7.0,1.8.1,1.16.0,0,169,140,4658,1419,1820,14344,3239,10760,0,0,0,0,74,23660,1e-05,1e-05,0.8269418092437653,0.8693663205079559,0.826634,0.8258907750282065,0.8273747154792732,1000000
13,169,random,13,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,5225597710618303453,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,0,169,320,14224,7112,0,25632,7112,12816,0,0,0,0,0,54080,0.0001,0.0001,0.018577589444315486,0.13629963112318202,0.018726,0.018462158651726106,0.01899353892263309,1000000
13,169,random,13,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2818985281574544313,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,0,169,320,14224,7112,0,25632,7112,12816,0,0,0,0,0,54080,1e-05,1e-05,0.6712846644783557,0.8193196351109594,0.671001,0.6700794563185497,0.6719212298998767,1000000
13,169,random,13,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7475208075674647299,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,13,182,422,6414,1492,3430,63976,4922,60044,0,0,0,0,0,76804,0.0001,0.0001,0.0008766944995185337,0.0015080696074785665,0.001008,0.0009476918803169164,0.0010721418194562747,1000000
13,169,random,13,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,6360764138833875099,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,13,182,422,6414,1492,3430,63976,4922,60044,0,0,0,0,0,76804,1e-05,1e-05,0.49465065179709655,0.5222216061578173,0.499889,0.49890902033282375,0.5008689805199769,1000000
13,169,random,13,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3340283010930750730,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,0,169,400,6680,1492,3696,54240,5188,50802,0,0,0,0,156,67600,0.0001,0.0001,0.0022601940189100533,0.0037005272530344414,0.002325,0.0022324964999575116,0.0024213270814518557,1000000
13,169,random,13,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3505484990790453603,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,0,169,400,6680,1492,3696,54240,5188,50802,0,0,0,0,156,67600,1e-05,1e-05,0.5437840673100861,0.5712645883446805,0.54428,0.5433037002630022,0.545255959538706,1000000
13,169,random,13,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3164615985815849321,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,0,169,300,6152,1492,3168,38396,4660,34958,0,0,0,0,156,50700,0.0001,0.0001,0.01162005545900413,0.019025062250431372,0.011701,0.011492100274162457,0.011913651272486689,1000000
13,169,random,13,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,9219341834421943447,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,0,169,300,6152,1492,3168,38396,4660,34958,0,0,0,0,156,50700,1e-05,1e-05,0.6405153274973275,0.6728842327088023,0.640702,0.639761080826818,0.6416418381754395,1000000
13,169,random,13,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,4730272293732787171,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,0,169,140,4804,1492,1820,14052,3312,10614,0,0,0,0,74,23660,0.0001,0.0001,0.15172368318058876,0.2484112513541147,0.151936,0.15123379073687881,0.1526408833999367,1000000
13,169,random,13,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,7983463920390544772,build_benchmark_permutation_raster_v1,13,54dbacad96ac158953b1c7b81824b55ee49a7260b0c8ed26d849b164f9c4f4df,2.5.2,1.7.0,1.8.1,1.16.0,0,169,140,4804,1492,1820,14052,3312,10614,0,0,0,0,74,23660,1e-05,1e-05,0.8281500321144539,0.8700011927964821,0.828147,0.8274063382147633,0.8288851406685064,1000000
13,169,random,14,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3505982141572015518,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,0,169,326,13774,6887,0,27546,6887,13773,0,0,0,0,0,55094,0.0001,0.0001,0.01604742924679956,0.1266784482333106,0.016052,0.015807533045670015,0.016300185072732364,1000000
13,169,random,14,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,1198819661119701870,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,0,169,326,13774,6887,0,27546,6887,13773,0,0,0,0,0,55094,1e-05,1e-05,0.6615285968762857,0.8133440827081032,0.661165,0.6602367046889573,0.6620920570983581,1000000
13,169,random,14,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,3978735228835957203,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,13,182,420,6240,1405,3430,63960,4835,60036,0,0,0,0,0,76440,0.0001,0.0001,0.0008935117942455053,0.0015224652596193325,0.001031,0.0009699872806687252,0.0010958462423980365,1000000
13,169,random,14,ancilla,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2554578951441395851,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,13,182,420,6240,1405,3430,63960,4835,60036,0,0,0,0,0,76440,1e-05,1e-05,0.4955913861538196,0.5227179548937326,0.500751,0.4997710181027662,0.5017309761273847,1000000
13,169,random,14,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,9049709137246537372,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,0,169,398,6506,1405,3696,54250,5101,50807,0,0,0,0,156,67262,0.0001,0.0001,0.002297568704276178,0.0037309978588033477,0.002336,0.0022432739869791066,0.0024325495099184902,1000000
13,169,random,14,primitive,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2360270026955158188,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,0,169,398,6506,1405,3696,54250,5101,50807,0,0,0,0,156,67262,1e-05,1e-05,0.544676609327593,0.5717332197629044,0.545115,0.5441388439438772,0.5460908094426193,1000000
13,169,random,14,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,8603822765204809687,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,0,169,298,5978,1405,3168,38406,4573,34963,0,0,0,0,156,50362,0.0001,0.0001,0.011812205297948773,0.019181717000396108,0.011984,0.011772596260155895,0.012199153112235876,1000000
13,169,random,14,pipelined,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2580046755766732859,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,0,169,298,5978,1405,3168,38406,4573,34963,0,0,0,0,156,50362,1e-05,1e-05,0.641566639731385,0.6734362268262541,0.641687,0.6407466453399633,0.6426262660946493,1000000
13,169,random,14,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,610581192143208479,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,0,169,138,4630,1405,1820,14062,3225,10619,0,0,0,0,74,23322,0.0001,0.0001,0.15423259386437102,0.25045670077010407,0.154643,0.15393567432061703,0.15535297901862002,1000000
13,169,random,14,folded,native_cnot_layers_stim_uniform_v2,canonical_augmenting_v1,folded_zero_extra_ge7_v1,stim_flipsim_process_fidelity_sha256_row_key_v3,1367084402152108266,build_benchmark_permutation_raster_v1,14,b29c98cafe4dfbae2f96a02ed5635986bfd73d4a1365b07c6f5c11283215f1cc,2.5.2,1.7.0,1.8.1,1.16.0,0,169,138,4630,1405,1820,14062,3225,10619,0,0,0,0,74,23322,1e-05,1e-05,0.8295093192743705,0.8707148899188928,0.829033,0.8282938488801094,0.8297696231961215,1000000
13,169,random,15,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,2993135382263408160,build_benchmark_permutation_raster_v1,15,175ff7b93443882b7b90675957dffcb79ec83f1d97b8eaef8f3eb13f3e7341b2,2.5.2,1.7.0,1.8.1,1.16.0,0,169,336,15406,7703,0,25972,7703,12986,0,0,0,0,0,56784,0.0001,0.0001,0.015954618926694215,0.12631159458535157,0.016156,0.015910749076263567,0.016404968243118434,1000000
13,169,random,15,1d,native_cnot_layers_stim_uniform_v2,not_applicable_1d,not_applicable,stim_flipsim_process_fidelity_sha256_row_key_v3,7404859896001891164,build_benchmark_permutation_raster_v1,15,175ff7b93443882b7b90675957dffcb79ec83f1d97b8eaef8f3eb13f3e7341b2,2.5.2,1.7.0,1.8.1,1.16.0,0,169,336,15406,7703,0,25972,7703,12986,0,0,0,0,0,56784,1e-05,1e-05,0.661145019620367,0.8131082459429169,0.661596,0.6606679910994241,0.6625227673765665,1000000
